Item_Code,Item_Name,Category_x,Stock,Reorder_Level,Avg_Daily_Demand,Warehouse,Stock_Status,Search_Item,Scraped_Title,Category_y,Price,Rating,Reviews,Availability,Seller,Matched_Item
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Analysis Four 641,Pipes,7806.46,2.5,5925.0,Out of Stock,"Parks, Hayes and Short",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Whether Available 966,Clamps,934.05,4.4,5099.0,Out of Stock,Clements Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Plant Away 670,Tools,4568.21,2.7,7000.0,In Stock,Schmidt Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Interest Country 909,Gaskets,5358.34,3.6,9897.0,In Stock,Smith-Rodriguez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Detail Office 517,Hoses,2059.92,3.0,5249.0,In Stock,"Wright, Peters and Rodriguez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Beat Local 715,Bearings,9790.15,2.8,8508.0,In Stock,Robinson LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Tonight Strategy 796,Hoses,9553.15,3.5,7795.0,Out of Stock,Carrillo PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fill Type 784,Clamps,7174.41,4.4,2554.0,Out of Stock,Reed Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Together Start 689,Hoses,671.38,2.3,1890.0,In Stock,"Johnson, Price and Aguilar",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Bit In 238,Pipes,4486.04,4.9,561.0,Out of Stock,Lowery Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Not Reduce 947,Hoses,5769.18,4.0,9457.0,Out of Stock,Turner and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Free Else 963,Clamps,3893.93,3.3,8284.0,Out of Stock,Greer LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Finally Ready 927,Bearings,7320.37,4.2,9840.0,In Stock,Miller PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Particular Difference 897,Gaskets,1343.66,4.6,2211.0,Out of Stock,"Carter, Boyd and Kirk",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Indeed Learn 844,Bearings,4786.1,2.5,3175.0,Out of Stock,"Wilcox, Edwards and Shepard",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - From Time 360,Tools,3372.77,5.0,1119.0,Out of Stock,"Rodriguez, Knight and Chaney",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Upon Create 114,Bearings,9151.17,3.0,1336.0,Out of Stock,Reynolds-Wood,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Leave Past 426,Hoses,5863.49,4.3,6952.0,Out of Stock,"Smith, Pace and Proctor",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Available Traditional 249,Hoses,2006.36,2.2,9627.0,In Stock,"Hicks, Jackson and Jackson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Institution Enjoy 117,Filters,6813.34,3.2,1898.0,Out of Stock,Tucker PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hair Art 977,Gaskets,317.44,4.4,7812.0,Out of Stock,Rivera Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Artist Religious 455,Bearings,457.26,2.9,7169.0,Out of Stock,Williams-Barron,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Difficult Set 928,Seals,8957.02,4.0,2744.0,Out of Stock,Nguyen Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Financial Want 908,Seals,2420.33,4.2,3275.0,Out of Stock,Riley-Santiago,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Respond Policy 712,Hoses,6258.83,2.9,1981.0,In Stock,"Hartman, Jones and Williams",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Produce Foreign 404,Pipes,568.91,3.4,9408.0,Out of Stock,Murray-Barry,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Lawyer Former 397,Filters,8239.62,4.2,9831.0,Out of Stock,Smith LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Parent Evening 877,Seals,1788.33,3.3,77.0,Out of Stock,Weber Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Number Relationship 336,Clamps,6843.89,2.2,3887.0,In Stock,"Gross, Miller and Johnson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fact All 465,Seals,3409.15,4.7,8215.0,Out of Stock,Johnson PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Whatever Republican 828,Seals,3255.32,4.5,6691.0,Out of Stock,"Decker, Forbes and Woods",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Relate He 462,Seals,2077.14,2.8,4628.0,Out of Stock,Sutton Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Republican Situation 159,Tools,7015.5,2.1,6228.0,In Stock,Hoover-Sullivan,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Money Since 150,Pipes,3770.88,3.8,6069.0,In Stock,Davis Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Technology Heart 919,Pipes,281.55,2.6,6719.0,In Stock,"Carey, Torres and Johnston",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Whether Miss 673,Gaskets,9254.12,4.3,9460.0,Out of Stock,Turner-Tran,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Though Age 971,Pipes,2195.18,2.6,1534.0,In Stock,Nolan LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Tv Better 613,Filters,8576.99,2.7,7059.0,In Stock,Jones-Richardson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Particular Option 154,Seals,2139.88,3.2,9451.0,Out of Stock,Campbell-Baxter,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Suddenly Ready 159,Pipes,338.46,4.6,3980.0,Out of Stock,Miller-James,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Body Scientist 268,Tools,1283.04,2.2,4113.0,In Stock,Baldwin-Taylor,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Story Life 911,Hoses,665.25,4.8,6883.0,Out of Stock,Stevens Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Top Once 911,Bearings,1076.7,2.9,6096.0,In Stock,Howell Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - At Onto 390,Seals,4396.21,3.9,1769.0,In Stock,"Dominguez, Henry and Jacobson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Take Couple 881,Seals,8579.96,3.9,3433.0,Out of Stock,Scott Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Determine Purpose 943,Gaskets,2432.0,4.8,6346.0,Out of Stock,Waters-Manning,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Second Soon 225,Hoses,1739.47,2.9,9804.0,In Stock,"Dean, Berger and Ballard",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Law Strong 132,Tools,5326.36,3.0,570.0,In Stock,Dawson LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Song Soldier 706,Gaskets,9239.78,4.8,6544.0,Out of Stock,"Vaughn, Mercado and Beck",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Ten Good 801,Filters,6569.27,3.8,4287.0,Out of Stock,"Wilson, Gibson and Vazquez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Center Whose 756,Hoses,579.68,5.0,8352.0,In Stock,"Estes, Lawrence and Noble",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Management Let 818,Seals,2425.01,2.7,5757.0,In Stock,Murphy Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - They Woman 681,Gaskets,8927.8,4.6,8237.0,Out of Stock,Smith-Cox,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Throw Present 625,Hoses,3580.35,4.9,6890.0,Out of Stock,Monroe Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Policy Indeed 179,Tools,2097.1,2.1,3314.0,Out of Stock,"White, Mcguire and Hudson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Few Off 143,Seals,5515.4,2.8,9893.0,In Stock,"Baker, Jackson and Miller",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - System During 747,Pipes,4061.37,2.4,3909.0,Out of Stock,Mckinney Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Single Culture 171,Filters,1563.89,4.7,8484.0,Out of Stock,Graves-Valdez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Outside Media 274,Bearings,9584.18,4.6,8031.0,Out of Stock,Ramos LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Remember Box 568,Hoses,9402.5,3.2,4991.0,Out of Stock,Conley Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Industry Design 679,Seals,897.87,3.4,8834.0,Out of Stock,Brewer Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Drug Current 688,Bearings,7518.66,3.6,4608.0,Out of Stock,Wade Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Find Condition 651,Bearings,2661.74,4.5,78.0,Out of Stock,Watson-Calderon,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Water List 622,Pipes,8342.62,4.5,5864.0,In Stock,"Hurley, Miller and Fowler",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Pressure Family 712,Pipes,8442.75,4.2,2504.0,Out of Stock,"Guerrero, Benson and Watts",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Way Agree 950,Gaskets,9515.69,4.8,9626.0,In Stock,"Buchanan, White and Johnson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Road Threat 771,Hoses,7642.0,3.3,1221.0,In Stock,Jenkins-Figueroa,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Middle Probably 441,Bearings,5464.74,4.8,6808.0,In Stock,Roberson PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Win Lead 408,Hoses,4937.71,3.9,5444.0,In Stock,Mercado-Parks,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Agent Partner 797,Clamps,2774.85,4.4,9814.0,Out of Stock,"Johnson, Henderson and Anderson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Clearly Glass 655,Bearings,6450.86,2.9,9709.0,Out of Stock,"Long, Merritt and Hicks",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Child Power 859,Clamps,9248.68,2.6,8554.0,In Stock,Kelley-Allen,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Back Color 229,Pipes,3993.69,2.4,5133.0,Out of Stock,Peterson Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Surface Project 570,Bearings,1051.8,3.3,4432.0,Out of Stock,"Lamb, Moss and Rose",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Debate Peace 232,Clamps,4834.94,2.4,1043.0,In Stock,"Trujillo, Gonzalez and Mccoy",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Everybody Politics 327,Pipes,8402.81,3.0,6119.0,Out of Stock,"Espinoza, Martin and Johnson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Know Data 263,Bearings,9530.59,3.4,4678.0,In Stock,Mendoza-Molina,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Throw Account 150,Clamps,7648.44,2.2,1815.0,In Stock,Townsend-Hernandez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Bank Beat 411,Seals,3883.12,3.2,9445.0,Out of Stock,"Hanson, Brown and Nelson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - By Season 181,Bearings,6926.44,4.6,2680.0,Out of Stock,Green LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Mission Cover 265,Gaskets,299.15,4.5,944.0,Out of Stock,Scott PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Believe Avoid 872,Pipes,2004.11,2.8,1499.0,In Stock,Buckley-Moore,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Option Section 202,Seals,2692.37,4.5,6370.0,In Stock,Shepard Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Method Look 292,Hoses,6548.7,2.9,3761.0,Out of Stock,Schwartz-Joyce,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Discussion Onto 720,Bearings,8846.68,3.6,3852.0,Out of Stock,"Stanley, Chase and Knox",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Performance Family 995,Hoses,2009.05,3.3,5623.0,In Stock,Olsen-Pace,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Stage Animal 105,Bearings,1763.37,4.1,9775.0,Out of Stock,Sandoval Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Issue Power 964,Gaskets,7149.1,4.3,8186.0,In Stock,Waters and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Think Bar 392,Filters,1792.28,4.8,2700.0,Out of Stock,Palmer Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Discuss Loss 917,Tools,7255.33,4.8,9112.0,Out of Stock,"Smith, Cortez and Gomez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Material Southern 492,Gaskets,5462.25,3.7,3401.0,In Stock,Howard-Phillips,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Enter Sea 981,Filters,4075.72,4.7,7198.0,In Stock,White-Ramos,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Just Loss 575,Filters,7869.39,3.6,6437.0,In Stock,"Kim, Hernandez and Torres",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Together Including 311,Seals,3112.17,3.5,3434.0,In Stock,"Jarvis, Gonzalez and Williamson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Story Positive 524,Bearings,9518.26,3.9,1827.0,Out of Stock,"Butler, Rodriguez and Goodman",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Play Certainly 155,Bearings,9933.06,4.9,2475.0,In Stock,Norman-Singh,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Play Where 143,Seals,8899.76,3.9,6542.0,In Stock,Jimenez Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Family Possible 112,Gaskets,9553.09,3.5,5381.0,In Stock,"Henry, Watson and Bennett",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Blood Which 825,Tools,6427.86,4.3,6328.0,In Stock,Griffin Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Interesting House 849,Tools,3904.56,3.3,5814.0,In Stock,"Mullins, Chavez and Conway",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Director Major 710,Clamps,8997.11,4.4,9167.0,In Stock,Smith-Anderson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Administration Mouth 654,Bearings,8970.65,3.5,9049.0,In Stock,"Morrison, Fox and Snyder",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Lead Whole 575,Pipes,1381.72,2.4,7286.0,Out of Stock,Moore-Cameron,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Unit Building 996,Clamps,4295.67,4.1,3914.0,Out of Stock,"Haley, Brown and Berg",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Among Part 529,Hoses,2839.64,2.7,3155.0,In Stock,"Valenzuela, Simmons and Hensley",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Suffer Point 239,Filters,7992.95,3.1,6742.0,Out of Stock,Payne-Lindsey,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Team Answer 833,Seals,3008.49,3.6,8100.0,In Stock,Dunn PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Mrs Window 819,Seals,9772.18,2.1,9869.0,In Stock,"Richardson, Mccullough and Torres",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Week Visit 390,Bearings,7780.69,3.5,5355.0,In Stock,"Cunningham, Stevens and Davidson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Price Research 749,Clamps,2273.32,2.7,7886.0,Out of Stock,"Harris, Williams and Vega",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Share Important 652,Pipes,6409.98,3.3,5585.0,Out of Stock,"Garcia, Baker and Richardson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Others Public 648,Seals,698.15,3.5,1423.0,In Stock,"Jenkins, Williams and Conner",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Probably Fight 810,Tools,1773.13,3.3,850.0,Out of Stock,Hunt-Price,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Thank Because 864,Seals,5477.38,3.8,1078.0,In Stock,Santos-Morse,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Future Car 323,Bearings,678.45,3.3,7377.0,In Stock,Serrano-Flynn,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Authority Easy 293,Bearings,9354.44,3.8,2776.0,In Stock,Pena-Orr,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Church Phone 396,Gaskets,6574.39,2.6,3785.0,In Stock,Garcia-Morgan,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Must Sometimes 645,Pipes,315.59,3.8,9903.0,Out of Stock,"Mccormick, Williams and Perez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Experience Control 248,Filters,8398.04,3.8,5698.0,Out of Stock,Delgado PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Civil Forget 737,Pipes,6533.75,4.7,2214.0,In Stock,Edwards-Young,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Offer Market 253,Pipes,1174.28,4.9,107.0,In Stock,Rodriguez Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Approach Share 107,Filters,1689.63,2.6,6989.0,In Stock,Bryant and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Recognize Experience 565,Bearings,5770.8,3.9,6866.0,In Stock,"Park, Pacheco and Smith",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - First In 964,Gaskets,5558.2,2.7,561.0,In Stock,Chavez-Jones,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Either Something 514,Filters,4023.31,3.2,8408.0,In Stock,Hayes LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Same Prove 383,Tools,9503.35,2.3,9600.0,Out of Stock,"Day, Miller and Patterson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Address Mouth 229,Hoses,1541.78,4.3,5677.0,In Stock,"Castaneda, Chandler and Chandler",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Modern Discover 907,Bearings,5582.92,3.9,8606.0,In Stock,Johnson PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Term Successful 833,Hoses,8225.2,2.5,3296.0,In Stock,Stout PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Human Trial 514,Gaskets,8117.62,3.3,1763.0,Out of Stock,Krause Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Among Image 638,Clamps,5614.81,2.2,9375.0,In Stock,Wilkins Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Buy According 344,Filters,3623.79,2.4,9511.0,Out of Stock,Arellano LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - At Act 155,Seals,8066.46,3.9,1489.0,In Stock,"Floyd, Dixon and Ortega",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Business Nothing 731,Seals,1227.78,3.4,6433.0,In Stock,Austin-Collins,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Method Job 652,Hoses,4510.25,3.5,6928.0,In Stock,Bowman-Johnson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Light Rest 979,Seals,190.49,2.8,4113.0,In Stock,Coleman-Smith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Suffer People 235,Seals,1659.69,3.6,1286.0,In Stock,Duncan LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Window Business 666,Hoses,5095.67,3.9,4313.0,Out of Stock,Hansen-Smith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Wind Standard 409,Seals,2063.88,2.8,9047.0,In Stock,"Rodriguez, Gonzalez and Stanton",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Edge Of 989,Filters,5497.05,4.7,2549.0,In Stock,"Brooks, Brown and Hansen",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Trial Skin 994,Gaskets,9718.47,2.0,5153.0,In Stock,Guzman and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - That Pass 118,Clamps,6254.38,2.3,410.0,Out of Stock,Matthews-Russo,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Cost Business 890,Tools,2658.01,5.0,5458.0,Out of Stock,Ross-Lloyd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Entire Commercial 883,Bearings,771.31,4.5,8201.0,In Stock,Brown PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Goal Read 230,Gaskets,6349.65,3.7,739.0,Out of Stock,Gomez Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Enjoy Story 690,Tools,9471.5,3.5,7202.0,Out of Stock,Simmons Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Tv Current 692,Seals,6502.55,4.8,8922.0,In Stock,Brown Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Word Design 610,Tools,2913.44,4.1,8639.0,Out of Stock,"Kim, Martin and Pennington",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Pass Art 885,Gaskets,7850.78,2.7,8275.0,Out of Stock,Franklin-Howe,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Size Language 255,Gaskets,2973.59,4.3,835.0,Out of Stock,Lee Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Sit Buy 452,Filters,2830.19,3.5,754.0,Out of Stock,"Brown, Frederick and Hendrix",Clamps 1908
